"Star color = Red";"Star color = Blue White";"Star color = White";"Star color = Yellowish White";"Star color = Blue white";"Star color = Pale yellow orange";"Star color = Blue";"Star color = Blue-white";"Star color = Whitish";"Star color = yellow-white";"Star color = Orange";"Star color = White-Yellow";"Star color = white";"Star color = Blue ";"Star color = yellowish";"Star color = Yellowish";"Star color = Orange-Red";"Star color = Blue white ";"Star color = Blue-White";"Spectral Class = M";"Spectral Class = B";"Spectral Class = A";"Spectral Class = F";"Spectral Class = O";"Spectral Class = K";"Spectral Class = G";"Temperature (K)";"Luminosity(L/Lo)";"Radius(R/Ro)";"Absolute magnitude(Mv)";"Star type"
1.0668154658117954;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;1.0757879994775084;-0.48592739123583534;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.7220640280520596;-0.59737511934002;-0.4575947869513715;0.598869857133152;-0.8764783429807526
1.0668154658117954;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;1.0757879994775084;-0.48592739123583534;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.7713708792618371;-0.5973750675098709;-0.45785370314157103;0.7033083769641444;-0.8764783429807526
1.0668154658117954;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;1.0757879994775084;-0.48592739123583534;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.7708474519666165;-0.5973751332728557;-0.45820195411882975;0.8381290116550622;-0.8764783429807526
1.0668154658117954;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;1.0757879994775084;-0.48592739123583534;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.7191328351988244;-0.5973751048498708;-0.4578210243991187;0.5789315942563262;-0.8764783429807526
1.0668154658117954;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;1.0757879994775084;-0.48592739123583534;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.8215152141439676;-0.5973751321582289;-0.4583102387092045;0.7025488240926463;-0.8764783429807526
1.0668154658117954;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;1.0757879994775084;-0.48592739123583534;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.7492822474035292;-0.5973751143241991;-0.4581168733692496;0.8248368364038449;-0.8764783429807526
1.0668154658117954;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;1.0757879994775084;-0.48592739123583534;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.8059170807463947;-0.5973751254704677;-0.4582715656412135;0.9881407037759421;-0.8764783429807526
1.0668154658117954;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;1.0757879994775084;-0.48592739123583534;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.7124329658200012;-0.5973751150487066;-0.45767213308735344;0.6093137091162513;-0.8764783429807526
1.0668154658117954;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;1.0757879994775084;-0.48592739123583534;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.764775695342058;-0.5973751153273632;-0.45820060056145007;0.868511126514987;-0.8764783429807526
1.0668154658117954;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;1.0757879994775084;-0.48592739123583534;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.7387090160400737;-0.5973749181498714;-0.4579022378418997;0.6453924705124122;-0.8764783429807526
-0.933463532585321;4.785829778279486;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;2.049345954342436;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;1.5182047954919722;-0.5973748234065883;-0.45856470749658507;0.5884260051500527;-0.29215944766025087
-0.933463532585321;-0.20807955557736893;5.757345204998899;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;3.4033974253806623;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.28866622760942917;-0.5973751327712736;-0.4585570889021908;0.9150337398942474;-0.29215944766025087
-0.933463532585321;-0.20807955557736893;5.757345204998899;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;-0.2925997786526361;3.6142758882075436;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.34310266631236824;-0.5973751345546766;-0.4585596799977462;0.9349720027710733;-0.29215944766025087
-0.933463532585321;-0.20807955557736893;5.757345204998899;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;3.4033974253806623;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.2091052787359028;-0.5973751327155423;-0.4585616136511458;0.9606069121841351;-0.29215944766025087
-0.933463532585321;4.785829778279486;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;2.049345954342436;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;0.6283783936170063;-0.5973750630513635;-0.4585538790375475;0.7128027878578711;-0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;8.869658016706921;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;-0.2925997786526361;3.6142758882075436;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;0.26093243237216746;-0.597375135028393;-0.4585619230356897;0.7450837848965415;-0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;8.869658016706921;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;3.4033974253806623;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.20177729660281485;-0.5973751309878707;-0.4585621937471656;0.9321236795029553;-0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;8.869658016706921;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;-0.2925997786526361;3.6142758882075436;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.29285364597119373;-0.5973751348890647;-0.458556199421627;0.957758588916017;-0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;8.869658016706921;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;-0.2925997786526361;3.6142758882075436;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;0.13530988151923107;-0.5973751346661392;-0.4585596799977462;0.7792636641139572;-0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;15.427383662392879;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;-0.2925997786526361;3.6142758882075436;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.3420558117219271;-0.5973751350562587;-0.4585558126909471;0.9207303864304832;-0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;1.8301970418840734;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;-0.2925997786526361;-0.27552775829384857;2.2314046398326473;-0.15979420525847624;-0.06454972243679029;2.983801222109563;0.5395442630595666;-0.4380842241499275;-0.8623199794113697;0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;2.8629485428443098;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;2.049345954342436;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;2.04163209071254;-0.4366459420976058;-0.4463989337679859;-0.8148479249427368;0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;2.8629485428443098;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;2.049345954342436;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;0.5002433917470112;-0.5910440549297268;-0.4446586457083923;-0.6031225620126339;0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;10.88596190819473;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;2.049345954342436;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.08348272788296643;-0.5969627235634155;-0.4529926918604462;-0.4008916099762576;0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;5.373934002820156;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;-0.2925997786526361;3.6142758882075436;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.49175601815500963;-0.5973706212633211;-0.45684066212554764;0.06338508272697246;0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;10.88596190819473;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;3.4033974253806623;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.2560043643876657;-0.5973266492336414;-0.455100374065954;-0.18631792377803677;0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;5.373934002820156;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;-0.2925997786526361;3.6142758882075436;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.3915720338497929;-0.5973671659200509;-0.45641525837764696;-0.1872673648674094;0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;5.373934002820156;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;-0.2925997786526361;3.6142758882075436;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.4310384519094237;-0.5973676117707954;-0.4566859698535838;-0.13789642822003115;0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;5.373934002820156;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;-0.2925997786526361;3.6142758882075436;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.47751879572501016;-0.5973675727588553;-0.45644232952524066;0.007368058453985613;0.29215944766025087
-0.933463532585321;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;5.373934002820156;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.9256780460620422;-0.48592739123583534;-0.2925997786526361;3.6142758882075436;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.5140540209314058;-0.5973705711051123;-0.45666663331958823;0.061486200548227184;0.29215944766025087
1.0668154658117954;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;1.0757879994775084;-0.48592739123583534;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.6984051143080899;0.517251725832867;-0.42184153559372034;-1.0740453423414726;0.8764783429807526
1.0668154658117954;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;1.0757879994775084;-0.48592739123583534;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.7466651109274264;1.2974905287673506;-0.41410692199552646;-1.0047361428172685;0.8764783429807526
1.0668154658117954;-0.20807955557736893;-0.17296745251069653;-0.1122741521102142;-0.1122741521102142;-0.06454972243679029;-0.5441126340736434;-0.3478348696913648;-0.0914786714974347;-0.185308069062764;-0.0914786714974347;-0.06454972243679029;-0.1122741521102142;-0.06454972243679029;-0.0914786714974347;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;-0.06454972243679029;1.0757879994775084;-0.48592739123583534;-0.2925997786526361;-0.27552775829384857;-0.44628092796652946;-0.15979420525847624;-0.06454972243679029;-0.7566102295366172;0.2385950104991229;-0.28841945102487604;-0.9876462032085606;0.8764783429807526
